path	category	subgroup	name	buttons
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-S4700U_(CODE_B).ir	_Converted_	_Pronto_Converted_	HR-S4700U_(CODE_B)	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-S4700U.ir	_Converted_	_Pronto_Converted_	HR-S4700U	79
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-S5911U.ir	_Converted_	_Pronto_Converted_	HR-S5911U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-S7500.ir	_Converted_	_Pronto_Converted_	HR-S7500	39
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-S9500U.ir	_Converted_	_Pronto_Converted_	HR-S9500U	40
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-VP770U.ir	_Converted_	_Pronto_Converted_	HR-VP770U	40
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-XCC21U.ir	_Converted_	_Pronto_Converted_	HR-XCC21U	50
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-XVC11B.ir	_Converted_	_Pronto_Converted_	HR-XVC11B	43
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-XVC16.ir	_Converted_	_Pronto_Converted_	HR-XVC16	33
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HR-XVCLU.ir	_Converted_	_Pronto_Converted_	HR-XVCLU	50
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_257MS.ir	_Converted_	_Pronto_Converted_	HRD_257MS	21
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_440U.ir	_Converted_	_Pronto_Converted_	HRD_440U	36
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_520.ir	_Converted_	_Pronto_Converted_	HRD_520	34
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_540_(A_CODE).ir	_Converted_	_Pronto_Converted_	HRD_540_(A_CODE)	39
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_6600U_(A_CODE).ir	_Converted_	_Pronto_Converted_	HRD_6600U_(A_CODE)	32
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD_756U.ir	_Converted_	_Pronto_Converted_	HRD_756U	27
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRD410U.ir	_Converted_	_Pronto_Converted_	HRD410U	38
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRO_405U.ir	_Converted_	_Pronto_Converted_	HRO_405U	38
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS_8000U.ir	_Converted_	_Pronto_Converted_	HRS_8000U	44
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-3900U.ir	_Converted_	_Pronto_Converted_	HRS-3900U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-4600U.ir	_Converted_	_Pronto_Converted_	HRS-4600U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-5800_HRD-700.ir	_Converted_	_Pronto_Converted_	HRS-5800_HRD-700	46
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-5901U.ir	_Converted_	_Pronto_Converted_	HRS-5901U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-6800U.ir	_Converted_	_Pronto_Converted_	HRS-6800U	37
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS-9600H.ir	_Converted_	_Pronto_Converted_	HRS-9600H	36
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS2901U.ir	_Converted_	_Pronto_Converted_	HRS2901U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS5300U.ir	_Converted_	_Pronto_Converted_	HRS5300U	36
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS5400U.ir	_Converted_	_Pronto_Converted_	HRS5400U	36
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS7300U_-_CABLE.ir	_Converted_	_Pronto_Converted_	HRS7300U_-_CABLE	15
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS7300U_-_TV.ir	_Converted_	_Pronto_Converted_	HRS7300U_-_TV	16
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS7300U_VCR.ir	_Converted_	_Pronto_Converted_	HRS7300U_VCR	23
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/HRS7600V.ir	_Converted_	_Pronto_Converted_	HRS7600V	39
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/JVC_SR-DVM600.ir	_Converted_	_Pronto_Converted_	JVC_SR-DVM600	55
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/JVC_VCR.ir	_Converted_	_Pronto_Converted_	JVC_VCR	32
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/JVC-HR-XVC16B.ir	_Converted_	_Pronto_Converted_	JVC-HR-XVC16B	46
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/JVC-RS25.ir	_Converted_	_Pronto_Converted_	JVC-RS25	31
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/JX-S700.ir	_Converted_	_Pronto_Converted_	JX-S700	16
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/LXD_1020.ir	_Converted_	_Pronto_Converted_	LXD_1020	27
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/LXD5000.ir	_Converted_	_Pronto_Converted_	LXD5000	14
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/MX-J50.ir	_Converted_	_Pronto_Converted_	MX-J50	32
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RM-A900.ir	_Converted_	_Pronto_Converted_	RM-A900	22
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RM-C956.ir	_Converted_	_Pronto_Converted_	RM-C956	43
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RX-8000VBK.ir	_Converted_	_Pronto_Converted_	RX-8000VBK	62
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RX-884VBK_-_FM-AM.ir	_Converted_	_Pronto_Converted_	RX-884VBK_-_FM-AM	54
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RX-DP20VBK_ZONE_1.ir	_Converted_	_Pronto_Converted_	RX-DP20VBK_ZONE_1	68
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RX-DP20VBK_ZONE_2.ir	_Converted_	_Pronto_Converted_	RX-DP20VBK_ZONE_2	32
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RX7000VBK.ir	_Converted_	_Pronto_Converted_	RX7000VBK	43
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/RXDP10V.ir	_Converted_	_Pronto_Converted_	RXDP10V	68
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SR-DVD100.ir	_Converted_	_Pronto_Converted_	SR-DVD100	47
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SR-MV45.ir	_Converted_	_Pronto_Converted_	SR-MV45	44
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SR-TS1U_SUPER_VHS.ir	_Converted_	_Pronto_Converted_	SR-TS1U_SUPER_VHS	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SR3360U.ir	_Converted_	_Pronto_Converted_	SR3360U	36
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SRV-10U.ir	_Converted_	_Pronto_Converted_	SRV-10U	41
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/SX-21.ir	_Converted_	_Pronto_Converted_	SX-21	26
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/TV_MASTERCOMMAND.ir	_Converted_	_Pronto_Converted_	TV_MASTERCOMMAND	33
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/V2_-_V20.ir	_Converted_	_Pronto_Converted_	V2_-_V20	48
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/VCR_CODE_A.ir	_Converted_	_Pronto_Converted_	VCR_CODE_A	23
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/VCR.ir	_Converted_	_Pronto_Converted_	VCR	24
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XL-FZ258.ir	_Converted_	_Pronto_Converted_	XL-FZ258	33
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XL-M509-508.ir	_Converted_	_Pronto_Converted_	XL-M509-508	32
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XLM-218BK_CD_PLAYER.ir	_Converted_	_Pronto_Converted_	XLM-218BK_CD_PLAYER	38
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XLMC22BK_200_CD.ir	_Converted_	_Pronto_Converted_	XLMC22BK_200_CD	33
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XU-301.ir	_Converted_	_Pronto_Converted_	XU-301	45
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-FA90.ir	_Converted_	_Pronto_Converted_	XV-FA90	42
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-FA902SL.ir	_Converted_	_Pronto_Converted_	XV-FA902SL	46
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-LTR1.ir	_Converted_	_Pronto_Converted_	XV-LTR1	40
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-MP1.ir	_Converted_	_Pronto_Converted_	XV-MP1	47
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-N370.ir	_Converted_	_Pronto_Converted_	XV-N370	44
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-N40.ir	_Converted_	_Pronto_Converted_	XV-N40	43
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-S60.ir	_Converted_	_Pronto_Converted_	XV-S60	42
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV-SA70BK.ir	_Converted_	_Pronto_Converted_	XV-SA70BK	42
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XV523.ir	_Converted_	_Pronto_Converted_	XV523	64
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XVD-2000.ir	_Converted_	_Pronto_Converted_	XVD-2000	37
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XVM-555BK.ir	_Converted_	_Pronto_Converted_	XVM-555BK	42
BruceIR/_Converted_/_Pronto_Converted_/J/JVC/XVM555.ir	_Converted_	_Pronto_Converted_	XVM555	43
BruceIR/_Converted_/_Pronto_Converted_/K/KDS/KD-MSW8X3.ir	_Converted_	_Pronto_Converted_	KD-MSW8X3	41
BruceIR/_Converted_/_Pronto_Converted_/K/Kenavision/VFKAVPT.ir	_Converted_	_Pronto_Converted_	VFKAVPT	44
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/(Multiple).ir	_Converted_	_Pronto_Converted_	(Multiple)	44
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/1050MD.ir	_Converted_	_Pronto_Converted_	1050MD	40
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/1090VR.ir	_Converted_	_Pronto_Converted_	1090VR	31
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/2280.ir	_Converted_	_Pronto_Converted_	2280	36
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/405.ir	_Converted_	_Pronto_Converted_	405	33
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/AR404.ir	_Converted_	_Pronto_Converted_	AR404	37
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/CD-224M.ir	_Converted_	_Pronto_Converted_	CD-224M	34
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/CD-2260M.ir	_Converted_	_Pronto_Converted_	CD-2260M	34
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/DV-4070-B.ir	_Converted_	_Pronto_Converted_	DV-4070-B	25
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/DV-5700.ir	_Converted_	_Pronto_Converted_	DV-5700	53
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/DV-5900M_1.ir	_Converted_	_Pronto_Converted_	DV-5900M_1	120
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/DV-5900M.ir	_Converted_	_Pronto_Converted_	DV-5900M	53
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/ENTRE_SYSTEM.ir	_Converted_	_Pronto_Converted_	ENTRE_SYSTEM	42
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/KCX1_SURROUND_SOUND_PROCESSOR_-_UNIVERSAL.ir	_Converted_	_Pronto_Converted_	KCX1_SURROUND_SOUND_PROCESSOR_-_UNIVERSAL	56
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/KR-A5070.ir	_Converted_	_Pronto_Converted_	KR-A5070	28
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/KRV-8050.ir	_Converted_	_Pronto_Converted_	KRV-8050	77
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/KRV-8070.ir	_Converted_	_Pronto_Converted_	KRV-8070	43
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/KRV990D.ir	_Converted_	_Pronto_Converted_	KRV990D	43
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/RC-7040-RC-7020.ir	_Converted_	_Pronto_Converted_	RC-7040-RC-7020	74
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/RC-PC6630.ir	_Converted_	_Pronto_Converted_	RC-PC6630	32
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/Sirius_Receiver.ir	_Converted_	_Pronto_Converted_	Sirius_Receiver	29
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/SS_RECEIVER.ir	_Converted_	_Pronto_Converted_	SS_RECEIVER	37
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/VR-209.ir	_Converted_	_Pronto_Converted_	VR-209	28
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/VR-2090.ir	_Converted_	_Pronto_Converted_	VR-2090	90
BruceIR/_Converted_/_Pronto_Converted_/K/Kenwood/VR-6050.ir	_Converted_	_Pronto_Converted_	VR-6050	49
BruceIR/_Converted_/_Pronto_Converted_/K/Kinergetics_Research/C-800_CHIRO_MAIN_ZONE_(EVEN).ir	_Converted_	_Pronto_Converted_	C-800_CHIRO_MAIN_ZONE_(EVEN)	33
BruceIR/_Converted_/_Pronto_Converted_/K/Kinergetics_Research/C-800_CHIRO_MAIN_ZONE_(ODD).ir	_Converted_	_Pronto_Converted_	C-800_CHIRO_MAIN_ZONE_(ODD)	33
BruceIR/_Converted_/_Pronto_Converted_/K/Kinergetics_Research/KSP2.ir	_Converted_	_Pronto_Converted_	KSP2	23
BruceIR/_Converted_/_Pronto_Converted_/K/Kinergetics_Research/KSP3.ir	_Converted_	_Pronto_Converted_	KSP3	22
BruceIR/_Converted_/_Pronto_Converted_/K/Kloss/NOVABEAM_100.ir	_Converted_	_Pronto_Converted_	NOVABEAM_100	21
BruceIR/_Converted_/_Pronto_Converted_/K/Kodak/PHOTO_CD_(EVEN).ir	_Converted_	_Pronto_Converted_	PHOTO_CD_(EVEN)	28
BruceIR/_Converted_/_Pronto_Converted_/K/Kodak/PHOTO_CD_(ODD).ir	_Converted_	_Pronto_Converted_	PHOTO_CD_(ODD)	28
BruceIR/_Converted_/_Pronto_Converted_/K/Krell/AMPLIFIER_(ODD).ir	_Converted_	_Pronto_Converted_	AMPLIFIER_(ODD)	36
BruceIR/_Converted_/_Pronto_Converted_/K/Krell/AMPLIFIER.ir	_Converted_	_Pronto_Converted_	AMPLIFIER	36
BruceIR/_Converted_/_Pronto_Converted_/K/Krell/AVS_PROCESSOR.ir	_Converted_	_Pronto_Converted_	AVS_PROCESSOR	53
BruceIR/_Converted_/_Pronto_Converted_/K/Krell/CD_PLAYER.ir	_Converted_	_Pronto_Converted_	CD_PLAYER	35
BruceIR/_Converted_/_Pronto_Converted_/K/Krell/N-A.ir	_Converted_	_Pronto_Converted_	N-A	36
BruceIR/_Converted_/_Pronto_Converted_/K/Kustom/KHS6640.ir	_Converted_	_Pronto_Converted_	KHS6640	9
BruceIR/_Converted_/_Pronto_Converted_/L/Lencore_Acoustics/Lencore_Acoustics.ir	_Converted_	_Pronto_Converted_	Lencore_Acoustics	14
BruceIR/_Converted_/_Pronto_Converted_/L/Lexicon/DC-2_PROESSOR.ir	_Converted_	_Pronto_Converted_	DC-2_PROESSOR	33
BruceIR/_Converted_/_Pronto_Converted_/L/Lexicon/DC-2.ir	_Converted_	_Pronto_Converted_	DC-2	31
BruceIR/_Converted_/_Pronto_Converted_/L/Lexicon/DC1-THX_1.ir	_Converted_	_Pronto_Converted_	DC1-THX_1	50
BruceIR/_Converted_/_Pronto_Converted_/L/Lexicon/DC1-THX.ir	_Converted_	_Pronto_Converted_	DC1-THX	33
BruceIR/_Converted_/_Pronto_Converted_/L/Lexicon/MC-12.ir	_Converted_	_Pronto_Converted_	MC-12	35
BruceIR/_Converted_/_Pronto_Converted_/L/LG/32LG70(-UA).ir	_Converted_	_Pronto_Converted_	32LG70(-UA)	53
BruceIR/_Converted_/_Pronto_Converted_/L/LG/42_LH40.ir	_Converted_	_Pronto_Converted_	42_LH40	62
BruceIR/_Converted_/_Pronto_Converted_/L/LG/42LK450.ir	_Converted_	_Pronto_Converted_	42LK450	76
BruceIR/_Converted_/_Pronto_Converted_/L/LG/42LK520.ir	_Converted_	_Pronto_Converted_	42LK520	76
BruceIR/_Converted_/_Pronto_Converted_/L/LG/42PT350.ir	_Converted_	_Pronto_Converted_	42PT350	76
BruceIR/_Converted_/_Pronto_Converted_/L/LG/47LW6500.ir	_Converted_	_Pronto_Converted_	47LW6500	77
BruceIR/_Converted_/_Pronto_Converted_/L/LG/50PZ950.ir	_Converted_	_Pronto_Converted_	50PZ950	77
BruceIR/_Converted_/_Pronto_Converted_/L/LG/55LX9500.ir	_Converted_	_Pronto_Converted_	55LX9500	82
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BD_500_series.ir	_Converted_	_Pronto_Converted_	BD_500_series	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BD530.ir	_Converted_	_Pronto_Converted_	BD530	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BD650.ir	_Converted_	_Pronto_Converted_	BD650	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BD690.ir	_Converted_	_Pronto_Converted_	BD690	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BH-100_BH-200.ir	_Converted_	_Pronto_Converted_	BH-100_BH-200	51
BruceIR/_Converted_/_Pronto_Converted_/L/LG/BX580.ir	_Converted_	_Pronto_Converted_	BX580	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LG_BH200.ir	_Converted_	_Pronto_Converted_	LG_BH200	51
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGDVD_1.ir	_Converted_	_Pronto_Converted_	LGDVD_1	47
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGDVD.ir	_Converted_	_Pronto_Converted_	LGDVD	41
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_1.ir	_Converted_	_Pronto_Converted_	LGTV_1	49
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_10.ir	_Converted_	_Pronto_Converted_	LGTV_10	40
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_11.ir	_Converted_	_Pronto_Converted_	LGTV_11	30
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_12.ir	_Converted_	_Pronto_Converted_	LGTV_12	35
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_13.ir	_Converted_	_Pronto_Converted_	LGTV_13	52
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_14.ir	_Converted_	_Pronto_Converted_	LGTV_14	47
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_15.ir	_Converted_	_Pronto_Converted_	LGTV_15	45
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_2.ir	_Converted_	_Pronto_Converted_	LGTV_2	40
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_3.ir	_Converted_	_Pronto_Converted_	LGTV_3	35
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_4.ir	_Converted_	_Pronto_Converted_	LGTV_4	54
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_5.ir	_Converted_	_Pronto_Converted_	LGTV_5	54
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_6.ir	_Converted_	_Pronto_Converted_	LGTV_6	51
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_7.ir	_Converted_	_Pronto_Converted_	LGTV_7	46
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_8.ir	_Converted_	_Pronto_Converted_	LGTV_8	46
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LGTV_9.ir	_Converted_	_Pronto_Converted_	LGTV_9	52
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LU-42PX20.ir	_Converted_	_Pronto_Converted_	LU-42PX20	36
BruceIR/_Converted_/_Pronto_Converted_/L/LG/LX_Series.ir	_Converted_	_Pronto_Converted_	LX_Series	82
BruceIR/_Converted_/_Pronto_Converted_/L/LG/Plasma_Discretes.ir	_Converted_	_Pronto_Converted_	Plasma_Discretes	37
BruceIR/_Converted_/_Pronto_Converted_/L/LifeSize/LifeSize.ir	_Converted_	_Pronto_Converted_	LifeSize	33
BruceIR/_Converted_/_Pronto_Converted_/L/Lift-Tech/Lift-Tech_1.ir	_Converted_	_Pronto_Converted_	Lift-Tech_1	4
BruceIR/_Converted_/_Pronto_Converted_/L/Lift-Tech/Lift-Tech_2.ir	_Converted_	_Pronto_Converted_	Lift-Tech_2	7
BruceIR/_Converted_/_Pronto_Converted_/L/Lift-Tech/TV_lift-Lift_Tech.ir	_Converted_	_Pronto_Converted_	TV_lift-Lift_Tech	7
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/CD_PLAYER.ir	_Converted_	_Pronto_Converted_	CD_PLAYER	21
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/CLASSIK_MOVIE_SYSTEM_1.ir	_Converted_	_Pronto_Converted_	CLASSIK_MOVIE_SYSTEM_1	70
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/CLASSIK_MOVIE_SYSTEM_2.ir	_Converted_	_Pronto_Converted_	CLASSIK_MOVIE_SYSTEM_2	33
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/CLASSIK_MOVIE_SYSTEM.ir	_Converted_	_Pronto_Converted_	CLASSIK_MOVIE_SYSTEM	63
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/CMS.ir	_Converted_	_Pronto_Converted_	CMS	58
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/KAIRN_1.ir	_Converted_	_Pronto_Converted_	KAIRN_1	50
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/KAIRN.ir	_Converted_	_Pronto_Converted_	KAIRN	50
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/LINN5103.ir	_Converted_	_Pronto_Converted_	LINN5103	52
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/N-A.ir	_Converted_	_Pronto_Converted_	N-A	65
BruceIR/_Converted_/_Pronto_Converted_/L/Linn/No_model.ir	_Converted_	_Pronto_Converted_	No_model	63
BruceIR/_Converted_/_Pronto_Converted_/L/LiteTouch/SCENARIO.ir	_Converted_	_Pronto_Converted_	SCENARIO	9
BruceIR/_Converted_/_Pronto_Converted_/L/Loewe/ARCADA-CALIDA-PLANUS.ir	_Converted_	_Pronto_Converted_	ARCADA-CALIDA-PLANUS	38
BruceIR/_Converted_/_Pronto_Converted_/L/Loewe/CALIDA.ir	_Converted_	_Pronto_Converted_	CALIDA	32
BruceIR/_Converted_/_Pronto_Converted_/L/Logitech/Squeezebox.ir	_Converted_	_Pronto_Converted_	Squeezebox	49
BruceIR/_Converted_/_Pronto_Converted_/L/Lumens/DC265.ir	_Converted_	_Pronto_Converted_	DC265	16
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/5_BUTTON-UP-DN.ir	_Converted_	_Pronto_Converted_	5_BUTTON-UP-DN	8
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/AURORA_LIGHTING.ir	_Converted_	_Pronto_Converted_	AURORA_LIGHTING	5
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/GRAFIK_EYE_3000-4000-6000-HOMEWORKS-PERSONNA.ir	_Converted_	_Pronto_Converted_	GRAFIK_EYE_3000-4000-6000-HOMEWORKS-PERSONNA	7
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/GRAFIK_EYE_3000-4000.ir	_Converted_	_Pronto_Converted_	GRAFIK_EYE_3000-4000	11
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/GRX-8IT.ir	_Converted_	_Pronto_Converted_	GRX-8IT	11
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/LUTRON_SPACER.ir	_Converted_	_Pronto_Converted_	LUTRON_SPACER	7
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/SPACER.ir	_Converted_	_Pronto_Converted_	SPACER	3
BruceIR/_Converted_/_Pronto_Converted_/L/Lutron/SPS-600.ir	_Converted_	_Pronto_Converted_	SPS-600	7
BruceIR/_Converted_/_Pronto_Converted_/L/Luxman/RECEIVER.ir	_Converted_	_Pronto_Converted_	RECEIVER	62
BruceIR/_Converted_/_Pronto_Converted_/M/Mag/Mag_Remotes.ir	_Converted_	_Pronto_Converted_	Mag_Remotes	25
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/2746A-_UR14_N-PIP_1.ir	_Converted_	_Pronto_Converted_	2746A-_UR14_N-PIP_1	28
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/2746A-_UR14_N-PIP.ir	_Converted_	_Pronto_Converted_	2746A-_UR14_N-PIP	56
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/DP170MWBB.ir	_Converted_	_Pronto_Converted_	DP170MWBB	37
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/NB500MG1F.ir	_Converted_	_Pronto_Converted_	NB500MG1F	42
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/Recv.ir	_Converted_	_Pronto_Converted_	Recv	21
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/TP-3273.ir	_Converted_	_Pronto_Converted_	TP-3273	32
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/VCR_1.ir	_Converted_	_Pronto_Converted_	VCR_1	52
BruceIR/_Converted_/_Pronto_Converted_/M/Magnavox/VCR.ir	_Converted_	_Pronto_Converted_	VCR	39
BruceIR/_Converted_/_Pronto_Converted_/M/Makita_Electric_Works/DRAPERY_CONTROL-_2_DRAPES.ir	_Converted_	_Pronto_Converted_	DRAPERY_CONTROL-_2_DRAPES	5
BruceIR/_Converted_/_Pronto_Converted_/M/Makita_Electric_Works/DRAPERY_CONTROL-_6_DRAPES.ir	_Converted_	_Pronto_Converted_	DRAPERY_CONTROL-_6_DRAPES	13
BruceIR/_Converted_/_Pronto_Converted_/M/Marantz/52CC_1.ir	_Converted_	_Pronto_Converted_	52CC_1	15
BruceIR/_Converted_/_Pronto_Converted_/M/Marantz/52CC.ir	_Converted_	_Pronto_Converted_	52CC	30
BruceIR/_Converted_/_Pronto_Converted_/M/Marantz/80SC_TUNER_CONTROLS.ir	_Converted_	_Pronto_Converted_	80SC_TUNER_CONTROLS	22
BruceIR/_Converted_/_Pronto_Converted_/M/Marantz/92DD.ir	_Converted_	_Pronto_Converted_	92DD	10
BruceIR/_Converted_/_Pronto_Converted_/M/Marantz/AMP1-4_TUNER_1-2_INPUTS_LTD_CMNDS_(EVEN).ir	_Converted_	_Pronto_Converted_	AMP1-4_TUNER_1-2_INPUTS_LTD_CMNDS_(EVEN)	66
