path	category	name	frequency_hz	preset	protocol
BruceRF/TOUCH TUNES/pin/173/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/173/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/27/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/9/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/0/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Mic_Vol_Plus_Up_Arrow.sub	TOUCH TUNES	Mic_Vol_Plus_Up_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/9.sub	TOUCH TUNES	9	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/OK.sub	TOUCH TUNES	OK	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Music_Vol_Zone_3Up.sub	TOUCH TUNES	Music_Vol_Zone_3Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/145/Lock_Queue(#).sub	TOUCH TUNES	Lock_Queue(#)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/1.sub	TOUCH TUNES	1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/0.sub	TOUCH TUNES	0	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/2.sub	TOUCH TUNES	2	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Mic_Vol_Minus_Down_Arrow.sub	TOUCH TUNES	Mic_Vol_Minus_Down_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/3.sub	TOUCH TUNES	3	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/F3_Mic_A_Mute.sub	TOUCH TUNES	F3_Mic_A_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/7.sub	TOUCH TUNES	7	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/6.sub	TOUCH TUNES	6	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/4.sub	TOUCH TUNES	4	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/On_Off.sub	TOUCH TUNES	On_Off	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Vol_Zone_1Down.sub	TOUCH TUNES	Music_Vol_Zone_1Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Karaoke(star).sub	TOUCH TUNES	Music_Karaoke(star)	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/5.sub	TOUCH TUNES	5	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/P3_Skip.sub	TOUCH TUNES	P3_Skip	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Vol_Zone_3Down.sub	TOUCH TUNES	Music_Vol_Zone_3Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Vol_Zone_2Down.sub	TOUCH TUNES	Music_Vol_Zone_2Down	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/P1.sub	TOUCH TUNES	P1	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Pause.sub	TOUCH TUNES	Pause	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/F2_Key.sub	TOUCH TUNES	F2_Key	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/F4_Mic_B_Mute.sub	TOUCH TUNES	F4_Mic_B_Mute	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Vol_Zone_2Up.sub	TOUCH TUNES	Music_Vol_Zone_2Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/P2_Edit_Queue.sub	TOUCH TUNES	P2_Edit_Queue	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/F1_Restart.sub	TOUCH TUNES	F1_Restart	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/B_Right_Arrow.sub	TOUCH TUNES	B_Right_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/A_Left_Arrow.sub	TOUCH TUNES	A_Left_Arrow	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/8.sub	TOUCH TUNES	8	433920000	FuriHalSubGhzPresetOok650Async	RAW
BruceRF/TOUCH TUNES/pin/11/Music_Vol_Zone_1Up.sub	TOUCH TUNES	Music_Vol_Zone_1Up	433920000	FuriHalSubGhzPresetOok650Async	RAW
