path	category	name	device_type	uid
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_216_-_Franklin.nfc	Amiibo	[AC]_216_-_Franklin	NTAG215	04 3F 57 6F 73 F7 B7
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_236_-_Freckles.nfc	Amiibo	[AC]_236_-_Freckles	NTAG215	04 B3 B8 33 BD 0D 0A
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_281_-_Lyman.nfc	Amiibo	[AC]_281_-_Lyman	NTAG215	04 93 F3 02 BD 6F A1
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_202_-_Blathers.nfc	Amiibo	[AC]_202_-_Blathers	NTAG215	04 E2 83 0C D5 CF 52
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_258_-_Daisy.nfc	Amiibo	[AC]_258_-_Daisy	NTAG215	04 E9 5E B3 F9 FC 44
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_213_-_Digby.nfc	Amiibo	[AC]_213_-_Digby	NTAG215	04 F9 6F 92 B4 A1 C3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_287_-_Claudia.nfc	Amiibo	[AC]_287_-_Claudia	NTAG215	04 87 01 F5 9D C5 EF
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_271_-_Curlos.nfc	Amiibo	[AC]_271_-_Curlos	NTAG215	04 BE A8 86 2D 6E CC
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_223_-_Del.nfc	Amiibo	[AC]_223_-_Del	NTAG215	04 41 C7 44 7B 69 1E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_268_-_Buck.nfc	Amiibo	[AC]_268_-_Buck	NTAG215	04 42 75 0F 7D C2 91
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_255_-_Wolfgang.nfc	Amiibo	[AC]_255_-_Wolfgang	NTAG215	04 DC 35 26 D5 29 84
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_284_-_Chadder.nfc	Amiibo	[AC]_284_-_Chadder	NTAG215	04 A3 8C 45 C8 24 B8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_257_-_Klaus.nfc	Amiibo	[AC]_257_-_Klaus	NTAG215	04 20 56 AB 4D 65 4D
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_211_-_Grams.nfc	Amiibo	[AC]_211_-_Grams	NTAG215	04 54 22 E9 AB 9E 82
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_226_-_Mitzi.nfc	Amiibo	[AC]_226_-_Mitzi	NTAG215	04 3A 4F 65 25 74 06
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_235_-_Spork-Crackle.nfc	Amiibo	[AC]_235_-_Spork-Crackle	NTAG215	04 09 EA 41 9D 03 2E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_267_-_Pippy.nfc	Amiibo	[AC]_267_-_Pippy	NTAG215	04 42 3C A8 E1 88 CE
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_273_-_Moe.nfc	Amiibo	[AC]_273_-_Moe	NTAG215	04 A1 5A 3F 99 A6 C3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_3/[AC]_252_-_Merry.nfc	Amiibo	[AC]_252_-_Merry	NTAG215	04 B6 CA 00 21 5C E7
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_311_-_Lottie.nfc	Amiibo	[AC]_311_-_Lottie	NTAG215	04 D9 3A FA 5A 8B 32
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_379_-_Nibbles.nfc	Amiibo	[AC]_379_-_Nibbles	NTAG215	04 72 9C 20 E2 76 F8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_396_-_Simon.nfc	Amiibo	[AC]_396_-_Simon	NTAG215	04 F1 A3 86 F0 42 9F
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_331_-_Pashmina.nfc	Amiibo	[AC]_331_-_Pashmina	NTAG215	04 BF 01 9F CE 46 58
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_385_-_Lucky.nfc	Amiibo	[AC]_385_-_Lucky	NTAG215	04 58 BB C3 C3 C3 CE
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_359_-_Apple.nfc	Amiibo	[AC]_359_-_Apple	NTAG215	04 4A D4 BA 83 A0 2B
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_354_-_Walt.nfc	Amiibo	[AC]_354_-_Walt	NTAG215	04 D9 7E 99 28 3F F2
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_358_-_Papi.nfc	Amiibo	[AC]_358_-_Papi	NTAG215	04 1B 70 93 26 32 22
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_397_-_Iggly.nfc	Amiibo	[AC]_397_-_Iggly	NTAG215	04 A6 CC FB F7 A5 4B
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_360_-_Rod.nfc	Amiibo	[AC]_360_-_Rod	NTAG215	04 B4 E3 E9 BA 9D 1B
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_304_-_Phineas.nfc	Amiibo	[AC]_304_-_Phineas	NTAG215	04 57 2F 58 B1 0C 34
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_350_-_Elmer.nfc	Amiibo	[AC]_350_-_Elmer	NTAG215	04 85 8C 3C 36 2A E8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_382_-_Lobo.nfc	Amiibo	[AC]_382_-_Lobo	NTAG215	04 2C 19 A9 2E BF F8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_339_-_Fritta.nfc	Amiibo	[AC]_339_-_Fritta	NTAG215	04 BD C1 F7 A7 D3 43
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_391_-_Gayle.nfc	Amiibo	[AC]_391_-_Gayle	NTAG215	04 4E 60 B3 80 8B 8F
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_305_-_Celeste.nfc	Amiibo	[AC]_305_-_Celeste	NTAG215	04 1A 97 F3 A8 51 CA
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_355_-_Mira.nfc	Amiibo	[AC]_355_-_Mira	NTAG215	04 16 A9 EA B5 83 28
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_303_-_Katrina.nfc	Amiibo	[AC]_303_-_Katrina	NTAG215	04 E8 18 2B E6 A7 C2
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_329_-_Broffina.nfc	Amiibo	[AC]_329_-_Broffina	NTAG215	04 D3 37 51 F9 BA 3F
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_327_-_Penelope.nfc	Amiibo	[AC]_327_-_Penelope	NTAG215	04 51 D9 28 3C 41 6C
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_319_-_Pinky.nfc	Amiibo	[AC]_319_-_Pinky	NTAG215	04 F9 D8 A6 61 A4 C6
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_324_-_Graham.nfc	Amiibo	[AC]_324_-_Graham	NTAG215	04 F6 84 B5 82 B5 E8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_301_-_Isabelle.nfc	Amiibo	[AC]_301_-_Isabelle	NTAG215	04 86 2A 64 AD 2D 5E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_366_-_Ribbot.nfc	Amiibo	[AC]_366_-_Ribbot	NTAG215	04 60 4A 59 EC DC 78
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_315_-_Redd.nfc	Amiibo	[AC]_315_-_Redd	NTAG215	04 9B 6C ED FE AB 10
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_395_-_Cally.nfc	Amiibo	[AC]_395_-_Cally	NTAG215	04 8A B7 92 8C 32 65
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_400_-_Robin.nfc	Amiibo	[AC]_400_-_Robin	NTAG215	04 C2 27 6C 8A DB 86
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_352_-_Rory.nfc	Amiibo	[AC]_352_-_Rory	NTAG215	04 60 A0 A0 F6 9F 80
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_322_-_Rocco.nfc	Amiibo	[AC]_322_-_Rocco	NTAG215	04 92 F7 43 D0 5A 38
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_398_-_Angus.nfc	Amiibo	[AC]_398_-_Angus	NTAG215	04 E2 E5 54 CF 23 21
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_357_-_Aurora.nfc	Amiibo	[AC]_357_-_Aurora	NTAG215	04 89 A9 FD D6 09 ED
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_336_-_Pierce.nfc	Amiibo	[AC]_336_-_Pierce	NTAG215	04 E7 15 B7 11 63 29
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_388_-_Maelle.nfc	Amiibo	[AC]_388_-_Maelle	NTAG215	04 6B 24 A1 EF 68 89
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_383_-_Hippeux.nfc	Amiibo	[AC]_383_-_Hippeux	NTAG215	04 89 FA D8 D2 EF D5
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_330_-_Croque.nfc	Amiibo	[AC]_330_-_Croque	NTAG215	04 BD 61 CD F3 97 B3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_374_-_Tank.nfc	Amiibo	[AC]_374_-_Tank	NTAG215	04 49 5F B2 53 EF 63
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_341_-_Melba.nfc	Amiibo	[AC]_341_-_Melba	NTAG215	04 21 C0 47 8E 8A A4
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_390_-_O_Hare.nfc	Amiibo	[AC]_390_-_O_Hare	NTAG215	04 5F 7C 7A 4B 90 4A
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_377_-_Sydney.nfc	Amiibo	[AC]_377_-_Sydney	NTAG215	04 F7 C4 A7 A9 96 CB
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_308_-_Leilani.nfc	Amiibo	[AC]_308_-_Leilani	NTAG215	04 B2 E6 EE DA 9C FB
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_364_-_Zucker.nfc	Amiibo	[AC]_364_-_Zucker	NTAG215	04 A3 FD 84 51 61 64
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_343_-_Anabelle.nfc	Amiibo	[AC]_343_-_Anabelle	NTAG215	04 83 41 7F 9C CC 0E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_387_-_Rowan.nfc	Amiibo	[AC]_387_-_Rowan	NTAG215	04 7B 26 2F 0E 45 75
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_316_-_Zipper.nfc	Amiibo	[AC]_316_-_Zipper	NTAG215	04 35 F9 3D 66 E0 44
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_375_-_Becky.nfc	Amiibo	[AC]_375_-_Becky	NTAG215	04 AE B3 1D 8A 6C 5A
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_376_-_Rizzo.nfc	Amiibo	[AC]_376_-_Rizzo	NTAG215	04 11 98 4E 5A BD 91
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_325_-_Peaches.nfc	Amiibo	[AC]_325_-_Peaches	NTAG215	04 32 01 9E 01 92 CD
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_310_-_Timmy.nfc	Amiibo	[AC]_310_-_Timmy	NTAG215	04 05 14 1E E5 95 D3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_314_-_Gulliver.nfc	Amiibo	[AC]_314_-_Gulliver	NTAG215	04 D4 77 BF 63 D8 7D
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_399_-_Twiggy.nfc	Amiibo	[AC]_399_-_Twiggy	NTAG215	04 08 85 FF C4 0A AA
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_344_-_Rudy.nfc	Amiibo	[AC]_344_-_Rudy	NTAG215	04 2E 6F E1 1E 23 2F
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_373_-_Pompom.nfc	Amiibo	[AC]_373_-_Pompom	NTAG215	04 9D D5 95 7F 4D 24
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_346_-_Peewee.nfc	Amiibo	[AC]_346_-_Peewee	NTAG215	04 A5 2F 34 98 CA BF
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_337_-_Queenie.nfc	Amiibo	[AC]_337_-_Queenie	NTAG215	04 D8 E4 83 CB 37 D6
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_394_-_Grizzly.nfc	Amiibo	[AC]_394_-_Grizzly	NTAG215	04 EC CB 84 62 FA D8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_371_-_Sally.nfc	Amiibo	[AC]_371_-_Sally	NTAG215	04 ED 3E 48 F1 26 DD
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_320_-_Mott.nfc	Amiibo	[AC]_320_-_Mott	NTAG215	04 1E E6 83 0E 11 54
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_351_-_Puddles.nfc	Amiibo	[AC]_351_-_Puddles	NTAG215	04 D4 C0 58 15 C3 1A
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_302_-_Brewster.nfc	Amiibo	[AC]_302_-_Brewster	NTAG215	04 85 04 89 5D 59 C1
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_389_-_Bruce.nfc	Amiibo	[AC]_389_-_Bruce	NTAG215	04 2C E3 AF 1E 72 BC
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_353_-_Elise.nfc	Amiibo	[AC]_353_-_Elise	NTAG215	04 97 87 37 64 49 39
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_307_-_Gracie.nfc	Amiibo	[AC]_307_-_Gracie	NTAG215	04 AE DE CB D9 9D 4E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_386_-_Rosie.nfc	Amiibo	[AC]_386_-_Rosie	NTAG215	04 35 4C 10 73 90 FA
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_367_-_Annalise.nfc	Amiibo	[AC]_367_-_Annalise	NTAG215	04 9B CB 27 94 BD 72
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_349_-_Lucy.nfc	Amiibo	[AC]_349_-_Lucy	NTAG215	04 D8 A3 F9 AE 96 85
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_321_-_Mallary.nfc	Amiibo	[AC]_321_-_Mallary	NTAG215	04 8B 95 2B 51 D9 86
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_370_-_Jacques.nfc	Amiibo	[AC]_370_-_Jacques	NTAG215	04 5B 3E 66 D2 55 79
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_381_-_Gloria.nfc	Amiibo	[AC]_381_-_Gloria	NTAG215	04 CD 17 74 FF AC D1
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_363_-_Celia.nfc	Amiibo	[AC]_363_-_Celia	NTAG215	04 0A FA A8 CA 80 C5
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_345_-_Naomi.nfc	Amiibo	[AC]_345_-_Naomi	NTAG215	04 48 85 69 57 49 B6
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_372_-_Doc.nfc	Amiibo	[AC]_372_-_Doc	NTAG215	04 9E A4 55 86 AA 72
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_306_-_Tommy.nfc	Amiibo	[AC]_306_-_Tommy	NTAG215	04 13 D0 AB 03 34 04
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_384_-_Margie.nfc	Amiibo	[AC]_384_-_Margie	NTAG215	04 95 E1 AF 4D 0A CE
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_368_-_Chow.nfc	Amiibo	[AC]_368_-_Chow	NTAG215	04 D0 6A 30 4A D1 08
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_342_-_Bones.nfc	Amiibo	[AC]_342_-_Bones	NTAG215	04 45 9F 0F 1A 47 15
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_334_-_Erik.nfc	Amiibo	[AC]_334_-_Erik	NTAG215	04 53 6E FE 59 74 57
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_317_-_Goldie.nfc	Amiibo	[AC]_317_-_Goldie	NTAG215	04 5B 5A E0 4C 69 A7
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_348_-_Olaf.nfc	Amiibo	[AC]_348_-_Olaf	NTAG215	04 94 16 10 52 FA C5
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_318_-_Stitches.nfc	Amiibo	[AC]_318_-_Stitches	NTAG215	04 58 BE 64 6F B5 D9
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_323_-_Katt.nfc	Amiibo	[AC]_323_-_Katt	NTAG215	04 19 46 C2 6B A9 B3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_326_-_Dizzy.nfc	Amiibo	[AC]_326_-_Dizzy	NTAG215	04 DE 3E F5 77 B0 7E
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_356_-_Pietro.nfc	Amiibo	[AC]_356_-_Pietro	NTAG215	04 9D 27 DC C8 75 7C
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_378_-_Barold.nfc	Amiibo	[AC]_378_-_Barold	NTAG215	04 84 33 01 6F AA 18
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_328_-_Boone.nfc	Amiibo	[AC]_328_-_Boone	NTAG215	04 54 0F B4 23 CB 0D
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_392_-_Cranston.nfc	Amiibo	[AC]_392_-_Cranston	NTAG215	04 08 13 C3 5E 7A 0B
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_365_-_Peggy.nfc	Amiibo	[AC]_365_-_Peggy	NTAG215	04 C8 5E 5D 4C 6A B6
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_369_-_Sylvia.nfc	Amiibo	[AC]_369_-_Sylvia	NTAG215	04 4F D1 8C 94 01 A8
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_393_-_Frobert.nfc	Amiibo	[AC]_393_-_Frobert	NTAG215	04 55 3D BD 52 BE C5
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_312_-_Shrunk.nfc	Amiibo	[AC]_312_-_Shrunk	NTAG215	04 19 9D 1C 7A 1E 65
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_380_-_Kevin.nfc	Amiibo	[AC]_380_-_Kevin	NTAG215	04 B3 E0 DF 15 2A 1C
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_340_-_Tex.nfc	Amiibo	[AC]_340_-_Tex	NTAG215	04 A9 96 AA 03 7C D3
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_332_-_Shep.nfc	Amiibo	[AC]_332_-_Shep	NTAG215	04 E4 7B CA BB 51 EB
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_309_-_Resetti.nfc	Amiibo	[AC]_309_-_Resetti	NTAG215	04 05 5A D0 45 F6 FE
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_333_-_Lolly.nfc	Amiibo	[AC]_333_-_Lolly	NTAG215	04 D2 68 F6 93 8B D9
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_313_-_Pave.nfc	Amiibo	[AC]_313_-_Pave	NTAG215	04 AD D0 02 26 34 AE
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_362_-_Static.nfc	Amiibo	[AC]_362_-_Static	NTAG215	04 CF 18 DD 71 87 02
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_335_-_Dotty.nfc	Amiibo	[AC]_335_-_Dotty	NTAG215	04 01 C2 07 16 D3 17
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_361_-_Purrl.nfc	Amiibo	[AC]_361_-_Purrl	NTAG215	04 B6 EA 15 C9 DC 33
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_338_-_Fang.nfc	Amiibo	[AC]_338_-_Fang	NTAG215	04 8A 8A 90 54 62 E6
BruceRFID/Amiibo/Animal_Crossing/Cards/Series_4/[AC]_347_-_Tammy.nfc	Amiibo	[AC]_347_-_Tammy	NTAG215	04 1E 8F 36 CC 11 41
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W25_-_Plucky.nfc	Amiibo	[AC]_W25_-_Plucky	NTAG215	04 77 2D 3A F5 1E 02
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W37_-_Leopold.nfc	Amiibo	[AC]_W37_-_Leopold	NTAG215	04 C1 96 62 87 B4 A1
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W23_-_Maggie.nfc	Amiibo	[AC]_W23_-_Maggie	NTAG215	04 CE 33 82 13 54 43
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W49_-_Ike.nfc	Amiibo	[AC]_W49_-_Ike	NTAG215	04 EB EF 40 0E DC 4A
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W11_-_Boris.nfc	Amiibo	[AC]_W11_-_Boris	NTAG215	04 65 5B 98 24 58 FE
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W07_-_Stella.nfc	Amiibo	[AC]_W07_-_Stella	NTAG215	04 29 52 02 71 06 9D
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W14_-_Ketchup.nfc	Amiibo	[AC]_W14_-_Ketchup	NTAG215	04 F0 0D 90 F3 D6 DC
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W02_-_Hopkins.nfc	Amiibo	[AC]_W02_-_Hopkins	NTAG215	04 8F 90 8B 7C 55 3D
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W06_-_Hornsby.nfc	Amiibo	[AC]_W06_-_Hornsby	NTAG215	04 04 17 A4 8B 48 84
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W28_-_Raddle.nfc	Amiibo	[AC]_W28_-_Raddle	NTAG215	04 6F BF 8E 51 9B BF
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W29_-_Julia.nfc	Amiibo	[AC]_W29_-_Julia	NTAG215	04 3A 8A 46 E7 D6 2B
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W27_-_Claude.nfc	Amiibo	[AC]_W27_-_Claude	NTAG215	04 7C AF 22 FE 71 F5
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W46_-_Dobie.nfc	Amiibo	[AC]_W46_-_Dobie	NTAG215	04 08 79 D1 DC 34 77
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W38_-_Spike.nfc	Amiibo	[AC]_W38_-_Spike	NTAG215	04 F5 DB A1 F5 D4 8B
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W20_-_Billy.nfc	Amiibo	[AC]_W20_-_Billy	NTAG215	04 27 D7 13 73 47 83
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W26_-_Sandy.nfc	Amiibo	[AC]_W26_-_Sandy	NTAG215	04 E1 3D 13 AE 91 99
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W50_-_Tasha.nfc	Amiibo	[AC]_W50_-_Tasha	NTAG215	04 1E C1 A2 36 76 C7
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W09_-_Huck.nfc	Amiibo	[AC]_W09_-_Huck	NTAG215	04 63 3C B8 01 AF 46
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W47_-_Buzz.nfc	Amiibo	[AC]_W47_-_Buzz	NTAG215	04 22 94 9C 70 A1 A2
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W45_-_Olive.nfc	Amiibo	[AC]_W45_-_Olive	NTAG215	04 AF D9 CF 52 37 5C
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W05_-_Paolo.nfc	Amiibo	[AC]_W05_-_Paolo	NTAG215	04 04 0D 4C 20 70 88
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W08_-_Tybalt.nfc	Amiibo	[AC]_W08_-_Tybalt	NTAG215	04 17 6E D9 D2 29 A4
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W15_-_Rex.nfc	Amiibo	[AC]_W15_-_Rex	NTAG215	04 42 D4 B2 E0 70 C8
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W43_-_Sprocket.nfc	Amiibo	[AC]_W43_-_Sprocket	NTAG215	04 6D 58 64 67 82 C9
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W34_-_Boots.nfc	Amiibo	[AC]_W34_-_Boots	NTAG215	04 77 45 51 F4 A6 15
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W33_-_Ellie.nfc	Amiibo	[AC]_W33_-_Ellie	NTAG215	04 56 BE C5 11 29 60
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W13_-_Carrie.nfc	Amiibo	[AC]_W13_-_Carrie	NTAG215	04 E2 53 7A 72 60 8A
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W16_-_Stu.nfc	Amiibo	[AC]_W16_-_Stu	NTAG215	04 FA 86 C2 6B B7 07
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W22_-_Bitty.nfc	Amiibo	[AC]_W22_-_Bitty	NTAG215	04 06 4B 12 60 A0 51
BruceRFID/Amiibo/Animal_Crossing/Cards/Welcome_amiibo_Series/[AC]_W42_-_Gonzo.nfc	Amiibo	[AC]_W42_-_Gonzo	NTAG215	04 40 A0 8C 8F FA EF
